JodaTime.src.java.org.joda.time.format.PeriodParser	[53feb3fa56af7260e607844524b7e5a9be49ecc1, a716ae1271d824fffd1250c4b712c5b5933d78e9, bf9c0997431172e5d0c4d52b218fd92a225ed5ac, 6d32c19e1869ef1f0e5e98082b921932ea136142, 6cad802018b6b82ea4df53aaf91a0bbc98b2f9a3, 5b58f75863065e708e03fba6b767a1f2b178b2b4, 0e2ca0e439c9d726fa24dbe589bb8db3354b11e1]
JodaTimeContrib.gwt.branch.test.org.joda.time.TestMutableInterval_Basics	[72b22654962284bac59c2777131b42a2d1f53228, 8fb9bae65a1ad986cec1a01a90cbbceebc4a5d6e, 59a25b3796bdf8e9f31ae0f2f95abd8cd03e4ec4]
JodaTime.src.java.org.joda.time.chrono.CopticEraDateTimeField	[583cfd39b4778a5ea15458d237574cb7472574c0, e9a0d0df22a9b3d06940daa76f6accb5e63b2df9, bf9c0997431172e5d0c4d52b218fd92a225ed5ac, 86a5025d2eeb1725cd76b160b1136d62ec84c901, 0d18055d0b3c2e687197a8651b3a06e097fe5c48, 4f78ec4d836c5aa1a1706eaf9c75a6e5c41d1d16, fc637c8a6f63354d6648f3bbc69fc9327f7a7845, 07955d2735c33f19ec9ee0bdc7f38afd085476da, 7502788280a604032faebeae23bf0ae380560b8a, 92e7588025c7c7ef7685e18f0ae180e7a8342202, 14dcaf0e3931855913d79d0fbe8d1e6f1421b7a7]
JodaTimeContrib.gwt.branch.test.org.joda.time.chrono.gj.TestGJDayOfMonthField	[72b22654962284bac59c2777131b42a2d1f53228, 59a25b3796bdf8e9f31ae0f2f95abd8cd03e4ec4]
src.test.java.org.joda.time.convert.TestDateConverter	[df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTime.src.test.org.joda.time.format.TestISODateTimeFormatParsing	[a62f8f4a7fa90efce1b067642b62ccca3cb36269, 20bd2451e62e79b78f41de4c5e29cfe6af11e0c0, 1710dc4fb6974e6d9e37752f2572f625ce79a52d, f8d725139f782c230cf8db925086bb6838e1327f]
src.main.java.org.joda.time.chrono.ISOChronology	[df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTimeContrib.src.test.org.joda.time.contrib.hibernate.Event	[f9177fe2cb23f11b54894b28f0a885fba9256d80, 158c9d2f00a9b95a8d6c46eb112a35273b70fc12]
JodaTime.src.test.java.org.joda.time.TestMonths	[df4a82f4fb46cc2248280c462e18f08d55a3d112, a62f8f4a7fa90efce1b067642b62ccca3cb36269]
JodaTime.src.test.java.org.joda.time.TestDuration_Constructors	[df4a82f4fb46cc2248280c462e18f08d55a3d112, e12257524e216a6673ba1e337f8d97e955af7800, a62f8f4a7fa90efce1b067642b62ccca3cb36269]
JodaTime.src.java.org.joda.time.chrono.gj.JulianChronology	[14dcaf0e3931855913d79d0fbe8d1e6f1421b7a7, 35aca9c2020c7c426b67fbe19e57ddcb9f1b389d, 0e07ac6b2cff63550d7df336355ca63cc05aa40b, 7fe68f297f7c372b515fde7f0bc8d721ec257ceb]
src.test.java.org.joda.time.TestPeriodType	[d6791cb5f9d476738da9247d5a7849ee972474ae, 7b5032a43880b77549b3c2bedf5172b9248d4580, df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTime.src.test.org.joda.test.time.gj.TestGJDayOfMonthDateTimeField	[3877455129a7ee0c1c50ff3a4cf9116732a26862, 14dcaf0e3931855913d79d0fbe8d1e6f1421b7a7, 35aca9c2020c7c426b67fbe19e57ddcb9f1b389d, 7fe68f297f7c372b515fde7f0bc8d721ec257ceb]
JodaTime.src.test.org.joda.test.time.TestMutableDateTimeCtors	[d3c4efa48ca55da45286072b98aa229839d0b1ed, 14dcaf0e3931855913d79d0fbe8d1e6f1421b7a7, 35aca9c2020c7c426b67fbe19e57ddcb9f1b389d, 7fe68f297f7c372b515fde7f0bc8d721ec257ceb]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.convert.CalendarConverter	[028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.format.PeriodPrinter	[028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
src.main.java.org.joda.time.format.DateTimeFormatter	[1a127bb741473e2f6aa3fe1a648d19aa3211eae2, 706513d59425e7a9dc6bdb972f25b03b02e48558, 1ec3c2f0962d41db0d83e01ac5df26d7b954aa34, 3ea62678a6497af61932df9b8e1b5c06d90df116, 53eadfbd0ec9d6b4a02dae38730b77b14000c1f3, 9d991bcfd898a7b06239dbe1788774ba5106562b, df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTime.src.main.java.org.joda.time.Chronology	[df4a82f4fb46cc2248280c462e18f08d55a3d112, 53feb3fa56af7260e607844524b7e5a9be49ecc1]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.chrono.IslamicChronology	[028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.field.MillisDurationField	[028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTime.src.main.java.org.joda.time.chrono.BasicFixedMonthChronology	[df4a82f4fb46cc2248280c462e18f08d55a3d112, 53feb3fa56af7260e607844524b7e5a9be49ecc1]
JodaTime.src.test.java.org.joda.time.MockZone	[df4a82f4fb46cc2248280c462e18f08d55a3d112, c7a581e55fc988bd90fa4bb1b0acece5181b7c5f, a62f8f4a7fa90efce1b067642b62ccca3cb36269]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.base.AbstractInterval	[028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTimeContrib.src.test.org.joda.time.contrib.hibernate.EventTZ	[f9177fe2cb23f11b54894b28f0a885fba9256d80, 158c9d2f00a9b95a8d6c46eb112a35273b70fc12]
JodaTimeContrib.gwt.branch.test.org.joda.time.chrono.gj.TestJulianWeekyearField	[72b22654962284bac59c2777131b42a2d1f53228, 59a25b3796bdf8e9f31ae0f2f95abd8cd03e4ec4]
src.main.java.org.joda.time.ReadableDateTime	[f67b62aa59a9634ef16bd1d27ce6157313c7854b, df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTime.src.java.org.joda.time.LocalDateTime	[53feb3fa56af7260e607844524b7e5a9be49ecc1, 5967d78d7a845070c0f7fd93eaa78b61148251a3, e071e5abf0a3d2b8dce713c1d30df8d5cf1249d4, 3f1e047c898c9c925e1faac33bb07e1cb05d88cb, 7cfbab6fdd61b69706f2d846a84e11fbad39fae8, 5ccd1def534f2e37637d0311fb8bcfba62f1c74d, 496a7466a870a0849b4e59856bd3a34ea599bf1d, 44e2b4553860afcafb8ff969c8f416cda3b62f01, 4109251f742412d95dfa939dd2da6d2f831948a9, 9cb266b77b0b55e995b94771ed730fa8a75fbffc, 9d1583cdfe52999c071b4151455e8c53e2468abb, 1710dc4fb6974e6d9e37752f2572f625ce79a52d, 776b3d07e918c23802488df40a4942cdb65bf29c, f8d725139f782c230cf8db925086bb6838e1327f, cfd80382ed7e88a465f6bd36e98a132fb0770eda, e3bb5c0e0c1d5a3cb12c444e922ddb00d1f5bccd, 7483b2a1c8bb83302eca392a76bfc4503f9fd232, e512741af38d0eff4f6e6c8969205abdecdd359a, 88164922de11f510206e06689db05b797d00f8b9, 559df38c7028143b6de08ae60d1806319872f909, d9405124454ad8de43129ef86b959418a40c732d, 8a47b508406a9d143348d72a146efb3ee7fa7157, 9cb4d0fed106b23580e0b90a6fa0b4f964a4a55e, 672fc2244038f0d45ccb6e9e9179f3e861b9fbea]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.field.UnsupportedDurationField	[028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
src.main.java.org.joda.time.field.BaseDateTimeField	[df4a82f4fb46cc2248280c462e18f08d55a3d112]
src.main.java.org.joda.time.convert.DurationConverter	[df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.DurationFieldType	[028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTimeContrib.gwt.src.test.gwt.org.joda.time.chrono.TestJulianChronology	[72b22654962284bac59c2777131b42a2d1f53228, 3c026b7c6af49dab12d28554dd2b55edc4fd8ced, 77dde7d755f9d79c737b6d5cdf4c547664dd16be, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
src.main.java.org.joda.time.Days	[df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTime.src.test.java.org.joda.time.convert.MockUnknownTimeZone	[df4a82f4fb46cc2248280c462e18f08d55a3d112, a62f8f4a7fa90efce1b067642b62ccca3cb36269]
JodaTime.src.test.org.joda.test.time.iso.TestSuiteISO	[3877455129a7ee0c1c50ff3a4cf9116732a26862, 35aca9c2020c7c426b67fbe19e57ddcb9f1b389d, 7fe68f297f7c372b515fde7f0bc8d721ec257ceb]
JodaTimeContrib.holiday.src.java.org.joda.time.contrib.holiday.USGovtHolidays	[72b22654962284bac59c2777131b42a2d1f53228, 5b602633afeca69e2fe7a03cc9a4b826d17c4a3c]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.Period	[028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTime.src.test.java.org.joda.time.TestMutablePeriod_Basics	[df4a82f4fb46cc2248280c462e18f08d55a3d112, a62f8f4a7fa90efce1b067642b62ccca3cb36269]
JodaTime.src.main.java.org.joda.time.convert.NullConverter	[df4a82f4fb46cc2248280c462e18f08d55a3d112, 53feb3fa56af7260e607844524b7e5a9be49ecc1]
JodaTime.src.java.org.joda.time.AbstractPeriod	[d013650557824fd19e39305f18ee9996418e1e76, fa25072e5fa20a16115465408051f5fb0ad817c8, c3cb80bcd27923bf228062981433ca444af7c700, c216422510787d0bf957c4517e159798442eb7bc, f9fb0d413f1e9784a4ad8ef14c6967a6957518dd, 3f62b3a3ef59f954a14f09aeee97053618da1c74, c19bfe0c328518cb9d9734e8e15c174c150b86c0, 0e2ca0e439c9d726fa24dbe589bb8db3354b11e1]
src.example.org.joda.example.time.DateTimePerformance	[df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTimeContrib.gwt.src.test.gwt.org.joda.time.chrono.gj.TestGJYearField	[72b22654962284bac59c2777131b42a2d1f53228, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTime.src.java.org.joda.time.format.ISOPeriodFormat	[53feb3fa56af7260e607844524b7e5a9be49ecc1, 22b39081c85640ff5add5ed3a8037f4ac00ccb49, 130676f765d636563f24c1d28718808072cea612, ad1be7578f5822b29a3b14149f462298d6b5553d, c6c41b37b28227925bce6a80c8cc5cb3c3c67f0b, bf9c0997431172e5d0c4d52b218fd92a225ed5ac, 6cad802018b6b82ea4df53aaf91a0bbc98b2f9a3, ad19bbd57bbe17da2d9bb23ad119b75583ede79a, 65a750a91860fe497c11717f102eab05f9a6910d, 41bfd0a024869ee41a444ceece4581c11308cc2f, c42f2686d14f9920755c5cb5ccbd28e65f93b81d, 0e2ca0e439c9d726fa24dbe589bb8db3354b11e1]
JodaTime.src.test.org.joda.time.convert.TestCalendarConverter	[a62f8f4a7fa90efce1b067642b62ccca3cb36269, 68f5265689941b2a3d2251cba5dcec557ef8f7cb, ae7e8d97e8b3df62a40927fbbaf799b5ba9c144b, a14ace7f3ca5c8b9dba675d99db1b253eb7004c4, a4e206629640b02107b0ea5ff076fd922a287f07, 8a58750637798ab015fa79019e935c89acdf00fa, bf9c0997431172e5d0c4d52b218fd92a225ed5ac, d87a2f92492af0b6d3d850aab9323ad9b0bfb457, 9566157414404c5ea9b4003e4c3bdf334abcd67f, f560648277f9d2287862698e865bfd41b77d1fa4, 35495b79950fee47d479bb8625e4d4cf967a61af, e94730d5f9a0b4cfa60325e4c500728343d24765]
src.main.java.org.joda.time.field.SkipDateTimeField	[56ce9bafec77d1c8631d6260fda269b2454d1b3a, df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTime.src.test.java.org.joda.time.chrono.gj.TestGJDateTimeField	[df4a82f4fb46cc2248280c462e18f08d55a3d112, a62f8f4a7fa90efce1b067642b62ccca3cb36269]
src.test.java.org.joda.time.TestMutableDateTime_Basics	[df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTime.src.test.org.joda.time.convert.TestLongConverter	[a62f8f4a7fa90efce1b067642b62ccca3cb36269, 68f5265689941b2a3d2251cba5dcec557ef8f7cb, a4e206629640b02107b0ea5ff076fd922a287f07, 8a58750637798ab015fa79019e935c89acdf00fa, bf9c0997431172e5d0c4d52b218fd92a225ed5ac, d87a2f92492af0b6d3d850aab9323ad9b0bfb457, 9566157414404c5ea9b4003e4c3bdf334abcd67f, f560648277f9d2287862698e865bfd41b77d1fa4, 73c467922eaf2579fa5c24e5aa2c8e5ffdc50aeb, 0e2ca0e439c9d726fa24dbe589bb8db3354b11e1, b10e0031a3572dfd2783ec0b179a59b5532a4c1f, 226fd68cc77369f5c7cec5195e32c41229a7cac1, 8daa099d389ca45b01f1343fb403ec560d7428bd, 7b179791d98f66990aa09a5a9fdc237d520ef1f0, 35495b79950fee47d479bb8625e4d4cf967a61af, e94730d5f9a0b4cfa60325e4c500728343d24765, af91631a3cb2b98dc26f2b2a980e0dc3bf19dccf]
JodaTimeContrib.hibernate.src.java.org.joda.time.contrib.hibernate.PersistentLocalTimeAsTime	[bc0fbec22796ef75f28964efb2fbfc59ed9de516, 9b9eeb2f9d31aa8ca3a23e538f124a9cba27e21d, 695bd1dfb15308abad09ee751b0db66e13290a7c, 9282fb099a9662b31168d402cfb80084c41fab5c, 860261c5f8be86ba8e3b7ba3d7884fd762708f99, c51f52113ae1fc3d204683582ffa82d581ba673d, 4d6a1ecf998f3423a7a07ec764cbaad6e451147f, 82e15b2b9bf43ae8c549fa2be18e2ead6e51f165]
JodaTime.src.test.org.joda.time.field.TestPreciseDateTimeField	[a62f8f4a7fa90efce1b067642b62ccca3cb36269, a4e206629640b02107b0ea5ff076fd922a287f07, bf9c0997431172e5d0c4d52b218fd92a225ed5ac, 31786258f22949651e484e70b67787a16a4a1f18, 1fd45c949efdc92b7995baf459596df71962368a]
JodaTime.src.main.java.org.joda.time.convert.AbstractConverter	[df4a82f4fb46cc2248280c462e18f08d55a3d112, 53feb3fa56af7260e607844524b7e5a9be49ecc1]
JodaTime.src.java.org.joda.time.chrono.AbstractGJChronology	[6bdd176eed470329a73d7ee08498183e579cea60, c578139c0184963ad7123ee107d7e12ef399de2d, 194de43297ee92161aef886025d5aeba42db637e, e962cbde6f664bb68e7df67703d77ef660ef0de4, 92e7588025c7c7ef7685e18f0ae180e7a8342202, a26563f0cd1fbdd5587a0f9d3c0c77864553d737, 157fe66cee9dfb4fde894ad1015fa16f7a54bed9, 5d755a53fef5cbdc696b632d61c8e88845d5b599, c448a40c2e2a5c992a60afd3015fe7e0d244c0fb, 14dcaf0e3931855913d79d0fbe8d1e6f1421b7a7]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.PeriodType	[028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTimeContrib.hibernate.src.test.org.joda.time.contrib.hibernate.HibernateTestCase	[b68ad159537e56f7a996040b3e9d5623af38cb9b, dd707bbe25ef0c2cb33855e0e757fa6f8d7f5c6b, 4d6a1ecf998f3423a7a07ec764cbaad6e451147f, 82e15b2b9bf43ae8c549fa2be18e2ead6e51f165, 6e7e7d68e208f51eb7d8ce9207788736daac2eeb, f9177fe2cb23f11b54894b28f0a885fba9256d80]
JodaTime.src.test.org.joda.time.TestYearMonthDay	[7ae214c8dfb443e848c2be7ab9da930c1a7fcd56, 8ef60672c1dd5407b0761b81408857be44562ecf, 24481f10ccfe00f1e0e1566c63db861e33085862, 37921905a00e9a81a238d6a90a838537e0bbca2b, 5f9b9b675631bda3568df0d47ca305126d426011, a1ef0abe322f8101a2d894f4b0dc575b4643cc15]
JodaTime.src.test.org.joda.time.chrono.TestBuddhistChronology	[a62f8f4a7fa90efce1b067642b62ccca3cb36269, 582ba2eaffbb3d0fac2a1b938e1a7d3284146624, a4e206629640b02107b0ea5ff076fd922a287f07, 8a58750637798ab015fa79019e935c89acdf00fa, 5218890401cca2f62cb758b4476ad3264f782779, bf9c0997431172e5d0c4d52b218fd92a225ed5ac, 043abebe138fcbacd6448c1664b0eab1e15184e8, c5a0687412741edbf6e78fb779a24153b8a5d189, 55ba9b0b65cfa904eb0d499b46ae4cd3c028b7d8]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.field.DecoratedDurationField	[028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTime.src.test.org.joda.time.TestMutablePeriod_Constructors	[a62f8f4a7fa90efce1b067642b62ccca3cb36269, a4e206629640b02107b0ea5ff076fd922a287f07, 8a58750637798ab015fa79019e935c89acdf00fa, bf9c0997431172e5d0c4d52b218fd92a225ed5ac, b9e9ad74618b8922a061c3dcea2569891404eacd, 918f2a7b480c8e5a21c1247673f2d4fea669c50b, 233ac67186840969dadbc86b371ad15c673ed0ca, 55284cec591f9fc927c99ced4c1dc991485d6a37, 35e25b7acfd8df8b38e7f6ea0a4bce880f6823ff, 73c467922eaf2579fa5c24e5aa2c8e5ffdc50aeb, c19bfe0c328518cb9d9734e8e15c174c150b86c0, 0e2ca0e439c9d726fa24dbe589bb8db3354b11e1, b10e0031a3572dfd2783ec0b179a59b5532a4c1f, 6d327ba19a12b1d273b104e5f53502a5ab42f6fe, 226fd68cc77369f5c7cec5195e32c41229a7cac1]
JodaTimeContrib.holiday.src.java.org.joda.time.contrib.holiday.anniversary.NamedAnniversaryFactory	[72b22654962284bac59c2777131b42a2d1f53228, 5b602633afeca69e2fe7a03cc9a4b826d17c4a3c]
JodaTime.src.test.org.joda.test.time.gj.TestGJMillisOfDayDateTimeField	[3877455129a7ee0c1c50ff3a4cf9116732a26862, 14dcaf0e3931855913d79d0fbe8d1e6f1421b7a7, 35aca9c2020c7c426b67fbe19e57ddcb9f1b389d, 7fe68f297f7c372b515fde7f0bc8d721ec257ceb]
src.main.java.org.joda.time.ReadablePartial	[e6cd9ba1f1c2a846c6b588668d6896123f290f91, 644043327969140f6bdf408c54706b8b4f3afe62, df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTime.src.test.java.org.joda.time.TestLocalDateTime_Basics	[df4a82f4fb46cc2248280c462e18f08d55a3d112, 0ed6d155908dadd462718d6e107b9138401768e1, 43e7029f2d81ce9c7b9a51bb63493f817e06eb5d, a62f8f4a7fa90efce1b067642b62ccca3cb36269]
JodaTime.src.test.org.joda.test.time.TestMDTGet	[d3c4efa48ca55da45286072b98aa229839d0b1ed, 14dcaf0e3931855913d79d0fbe8d1e6f1421b7a7, 35aca9c2020c7c426b67fbe19e57ddcb9f1b389d, 0e07ac6b2cff63550d7df336355ca63cc05aa40b, 7fe68f297f7c372b515fde7f0bc8d721ec257ceb]
JodaTimeContrib.gwt.src.test.gwt.org.joda.time.TestDateTime_Basics	[72b22654962284bac59c2777131b42a2d1f53228, 3c026b7c6af49dab12d28554dd2b55edc4fd8ced, 77dde7d755f9d79c737b6d5cdf4c547664dd16be, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTime.src.test.org.joda.time.TestDateTimeConstants	[a62f8f4a7fa90efce1b067642b62ccca3cb36269, bf9c0997431172e5d0c4d52b218fd92a225ed5ac, 3877455129a7ee0c1c50ff3a4cf9116732a26862, cc50f0867f74af1718a2682f442895d1e5cc96c7]
src.test.java.org.joda.time.format.TestDateTimeFormatter	[706513d59425e7a9dc6bdb972f25b03b02e48558, df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTimeContrib.hibernate.src.test.java.org.joda.time.contrib.hibernate.TestPersistentLocalTime	[72b22654962284bac59c2777131b42a2d1f53228, 7f90642a33fc13ff657d5a875af57807f1c481f5, b68ad159537e56f7a996040b3e9d5623af38cb9b]
JodaTimeContrib.gwt.branch.test.org.joda.time.chrono.TestBuddhistChronology	[72b22654962284bac59c2777131b42a2d1f53228, 8fb9bae65a1ad986cec1a01a90cbbceebc4a5d6e, 59a25b3796bdf8e9f31ae0f2f95abd8cd03e4ec4]
JodaTime.src.main.java.org.joda.time.base.BaseInterval	[df4a82f4fb46cc2248280c462e18f08d55a3d112, 53feb3fa56af7260e607844524b7e5a9be49ecc1]
JodaTimeContrib.gwt.src.test.gwt.org.joda.time.format.TestPeriodFormatterBuilder	[72b22654962284bac59c2777131b42a2d1f53228, 3c026b7c6af49dab12d28554dd2b55edc4fd8ced, 77dde7d755f9d79c737b6d5cdf4c547664dd16be, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTime.src.test.org.joda.test.time.gj.TestGJMonthOfYearDateTimeField	[3877455129a7ee0c1c50ff3a4cf9116732a26862, 14dcaf0e3931855913d79d0fbe8d1e6f1421b7a7, 35aca9c2020c7c426b67fbe19e57ddcb9f1b389d, 7fe68f297f7c372b515fde7f0bc8d721ec257ceb]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.java.lang.ref.WeakReference	[72b22654962284bac59c2777131b42a2d1f53228, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTime.src.test.java.org.joda.time.convert.MockUnknownCalendar	[df4a82f4fb46cc2248280c462e18f08d55a3d112, a62f8f4a7fa90efce1b067642b62ccca3cb36269]
JodaTime.src.test.org.joda.test.time.iso.TestISODayOfYearDateTimeField	[3877455129a7ee0c1c50ff3a4cf9116732a26862, 14dcaf0e3931855913d79d0fbe8d1e6f1421b7a7, 35aca9c2020c7c426b67fbe19e57ddcb9f1b389d, 7fe68f297f7c372b515fde7f0bc8d721ec257ceb]
JodaTimeContrib.gwt.src.test.gwt.org.joda.time.field.TestAll	[77dde7d755f9d79c737b6d5cdf4c547664dd16be, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTime.src.test.org.joda.test.time.chrono.gj.TestGJDateTimeField	[234861794362a0194bf8f2b850b7f8d3df21afe2, 14dcaf0e3931855913d79d0fbe8d1e6f1421b7a7, 35aca9c2020c7c426b67fbe19e57ddcb9f1b389d, 0e07ac6b2cff63550d7df336355ca63cc05aa40b, 7fe68f297f7c372b515fde7f0bc8d721ec257ceb]
JodaTimeContrib.gwt.branch.test.org.joda.time.field.TestFieldUtils	[72b22654962284bac59c2777131b42a2d1f53228, 59a25b3796bdf8e9f31ae0f2f95abd8cd03e4ec4]
JodaTimeContrib.gwt.branch.test.org.joda.time.convert.MockUnknownCalendar	[72b22654962284bac59c2777131b42a2d1f53228, 59a25b3796bdf8e9f31ae0f2f95abd8cd03e4ec4]
src.test.java.org.joda.time.format.TestISODateTimeFormat	[df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.format.PeriodParser	[028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
src.test.java.org.joda.time.TestDateTime_Properties	[df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTime.src.java.org.joda.time.AbstractPartial	[d013650557824fd19e39305f18ee9996418e1e76, c3cb80bcd27923bf228062981433ca444af7c700, a1ef0abe322f8101a2d894f4b0dc575b4643cc15]
JodaTimeContrib.gwt.branch.test.org.joda.time.TestDateTimeZoneCutover	[72b22654962284bac59c2777131b42a2d1f53228, 59a25b3796bdf8e9f31ae0f2f95abd8cd03e4ec4]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.Seconds	[72b22654962284bac59c2777131b42a2d1f53228, 028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.tz.FixedDateTimeZone	[72b22654962284bac59c2777131b42a2d1f53228, 028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTimeContrib.gwt.src.main.gwt-emul.org.joda.time.emul.org.joda.time.field.UnsupportedDateTimeField	[028e01cbba9c1c7824f6c5a576a96fcacad81b61, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTime.src.main.java.org.joda.time.Minutes	[df4a82f4fb46cc2248280c462e18f08d55a3d112, bf313539eee9ca9e2db6bceaadd1311b41d9c569, 53feb3fa56af7260e607844524b7e5a9be49ecc1]
src.test.java.org.joda.time.chrono.gj.TestJulianYearField	[df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTime.src.test.java.org.joda.time.TestPartial_Constructors	[df4a82f4fb46cc2248280c462e18f08d55a3d112, a62f8f4a7fa90efce1b067642b62ccca3cb36269]
JodaTime.src.test.org.joda.time.format.TestTextFields	[a62f8f4a7fa90efce1b067642b62ccca3cb36269, a4e206629640b02107b0ea5ff076fd922a287f07, 5082337a4152e04ebd8077fd0b7fa28113a4d79e, 8a58750637798ab015fa79019e935c89acdf00fa, bf9c0997431172e5d0c4d52b218fd92a225ed5ac, 30b2fdd187456c29b9e411e801c178d84331a0de]
JodaTime.src.java.org.joda.time.convert.DateConverter	[53feb3fa56af7260e607844524b7e5a9be49ecc1, 3f1e047c898c9c925e1faac33bb07e1cb05d88cb, 5c27db0d706efb3b66c9cacf87de667f3fe6704b, 257fbbcdc2b458f9854e23fa885d5a379cd5ca34, bf9c0997431172e5d0c4d52b218fd92a225ed5ac, 9566157414404c5ea9b4003e4c3bdf334abcd67f, d7ca0e33ec72b0e4557bdd9c31bb3142765a28ee, 35aca9c2020c7c426b67fbe19e57ddcb9f1b389d, 0e07ac6b2cff63550d7df336355ca63cc05aa40b]
src.main.java.org.joda.time.base.BaseSingleFieldPeriod	[67f1a30fc0fceda751b6347b2b16a5081878ac1e, 067983f2684fa9e9ca4af4ef73b09e2be2f70001, df4a82f4fb46cc2248280c462e18f08d55a3d112]
JodaTimeContrib.gwt.src.test.gwt.org.joda.time.TestAbstractPartial	[72b22654962284bac59c2777131b42a2d1f53228, 3c026b7c6af49dab12d28554dd2b55edc4fd8ced, 77dde7d755f9d79c737b6d5cdf4c547664dd16be, e861ef34e9d88ccb0a097eec408ee2dd6b24ccea]
JodaTime.src.java.org.joda.time.property.AbstractReadableInstantFieldProperty	[2a05a5d89993f3e2644c94d89e9401b7332d6d02, c578139c0184963ad7123ee107d7e12ef399de2d, a7210d05fc3669383277fdf1305d04406bf1b9e0, c9bb201571e8646aae2ae4f47db903eacb40c5b1, bee95ce26278c47d98060f2836a91bde29a8a030, a23eb4c8a802acd34aa2789be8a5a282decc6c1f]
src.test.java.org.joda.time.TestInstant_Basics	[df4a82f4fb46cc2248280c462e18f08d55a3d112]
